Batch_ID,Product_ID,Manufacture_Date,Label_Expiry_Date,Delivered_Date,Lead_Time_Days,Country,Shipment_Mode,Manufacturing_Site,Quantity,Weight_kg,Freight_Cost_USD
BATCH-01298,ARV-007,2025-05-21,2027-05-21,2025-07-12,16,Côte d'Ivoire,Air,"Aurobindo Unit III, India",2691,1021.0,5254.1
BATCH-01299,HRDT-004,2025-07-08,2027-07-08,2025-09-03,14,Ethiopia,Air,Chembio Diagnostics Sys. Inc.,545,204.0,1219.85
BATCH-01300,HRDT-003,2025-07-17,2027-07-17,2025-08-17,5,Haiti,Air,Inverness Japan,1000,227.0,2486.62
BATCH-01301,ARV-006,2025-06-02,2027-06-02,2025-09-10,52,South Africa,Ocean,"Strides, Bangalore, India.",189137,9173.0,13677.67
BATCH-01302,ARV-003,2026-03-17,2028-03-16,2026-04-22,7,Nigeria,Air Charter,Hetero Unit III Hyderabad IN,42500,6229.0,12045.84
BATCH-01303,ARV-004,2025-08-13,2027-08-13,2025-11-03,23,Uganda,Truck,"Aurobindo Unit III, India",18528,1713.0,15672.8
BATCH-01304,ARV-001,2025-11-16,2027-11-16,2025-12-14,20,Tanzania,Air,"Aurobindo Unit III, India",90000,7867.0,21567.19
BATCH-01305,HRDT-003,2025-04-26,2027-04-26,2025-05-25,15,Zambia,Air,Inverness Japan,5500,1624.0,12646.15
BATCH-01306,ARV-014,2025-03-13,2027-03-13,2025-05-26,16,Vietnam,Air,"BMS Meymac, France",260,56.0,2246.81
BATCH-01307,ARV-012,2025-04-03,2027-04-03,2025-05-06,13,Mozambique,Truck,"Strides, Bangalore, India.",125009,7910.0,1012.43
BATCH-01308,ARV-005,2025-10-20,2027-10-20,2025-11-20,9,Libya,Air,ABBVIE Ludwigshafen Germany,500,709.0,761.91
BATCH-01309,HRDT-006,2025-03-09,2027-03-09,2025-05-08,12,Ethiopia,Air,"KHB Test Kit Facility, Shanghai China",3510,2535.0,23035.69
BATCH-01310,HRDT-001,2025-07-28,2027-07-28,2025-08-31,19,Zambia,Air,Inverness Japan,2041,989.0,16654.29
BATCH-01311,ARV-011,2025-11-30,2027-11-30,2026-01-15,13,Uganda,Air,Hetero Unit III Hyderabad IN,61394,8115.0,13817.65
BATCH-01312,ARV-011,2026-02-21,2028-02-21,2026-03-23,10,Vietnam,Air,Hetero Unit III Hyderabad IN,22752,3138.0,4964.6
BATCH-01313,ARV-005,2026-01-30,2028-01-30,2026-03-04,18,"Congo, DRC",Air,Mylan (formerly Matrix) Nashik,2300,613.0,4676.4
BATCH-01314,ARV-004,2026-01-23,2028-01-23,2026-04-10,19,Ghana,Air,Mylan (formerly Matrix) Nashik,25687,2184.0,15041.23
BATCH-01315,ARV-012,2025-06-06,2027-06-06,2025-07-11,20,Vietnam,Air,"Cipla, Goa, India",40400,3919.0,12704.0
BATCH-01316,ARV-003,2026-02-28,2028-02-28,2026-03-24,14,Tanzania,Truck,Mylan (formerly Matrix) Nashik,14789,825.0,5137.06
BATCH-01317,ARV-017,2026-01-04,2028-01-04,2026-03-11,24,Tanzania,Truck,Mylan (formerly Matrix) Nashik,206508,22895.0,13649.14
BATCH-01318,ARV-018,2025-04-23,2027-04-23,2025-06-29,15,Côte d'Ivoire,Air,"Aurobindo Unit III, India",2245,226.0,2911.16
BATCH-01319,ARV-017,2025-11-17,2027-11-17,2025-12-16,17,Zambia,Truck,Mylan (formerly Matrix) Nashik,133000,15075.0,10809.09
BATCH-01320,HRDT-003,2025-08-18,2027-08-18,2025-10-11,11,Mozambique,Air,Inverness Japan,11800,2675.0,4969.35
BATCH-01321,ARV-006,2025-06-29,2027-06-29,2025-08-31,29,South Africa,Ocean,"Strides, Bangalore, India.",164908,8048.0,12225.76
BATCH-01322,ARV-012,2025-01-28,2027-01-28,2025-03-28,9,Zimbabwe,Air,"Cipla, Goa, India",37240,4080.0,13317.2
BATCH-01323,ARV-001,2025-06-06,2027-06-06,2025-07-01,14,Uganda,Air,"Aurobindo Unit III, India",200,22.0,709.02
BATCH-01324,HRDT-005,2025-07-17,2027-07-17,2025-10-03,20,Tanzania,Air,"Standard Diagnostics, Korea",10000,3335.0,23616.68
BATCH-01325,ARV-004,2025-11-05,2027-11-05,2026-01-02,19,Uganda,Air,"Aurobindo Unit III, India",2512,177.0,3255.61
BATCH-01326,ARV-005,2025-04-12,2027-04-12,2025-06-10,8,Côte d'Ivoire,Air,ABBVIE Ludwigshafen Germany,10240,2523.0,14806.48
BATCH-01327,ARV-002,2025-06-22,2027-06-22,2025-08-01,16,Ethiopia,Air,"Aurobindo Unit III, India",11000,1070.0,6153.8
BATCH-01328,ARV-002,2026-01-04,2028-01-04,2026-03-07,6,Zambia,Air,"Aurobindo Unit III, India",1222,825.0,6380.09
BATCH-01329,HRDT-006,2026-01-13,2028-01-13,2026-03-09,16,Rwanda,Air,"KHB Test Kit Facility, Shanghai China",4068,2712.0,37680.04
BATCH-01330,ARV-001,2025-02-19,2027-02-19,2025-03-12,10,Côte d'Ivoire,Air,"MSD, Haarlem, NL",4077,1554.0,4963.0
BATCH-01331,ARV-007,2025-07-19,2027-07-19,2025-10-23,41,South Africa,Ocean,"Aurobindo Unit III, India",9829,509.0,3341.45
BATCH-01332,HRDT-001,2025-06-22,2027-06-22,2025-08-26,17,Kenya,Air,Inverness Japan,7243,1247.0,13765.81
BATCH-01333,ARV-002,2025-08-31,2027-08-31,2025-10-03,12,Haiti,Air,"Aurobindo Unit III, India",3100,1156.0,14661.14
BATCH-01334,ARV-012,2025-06-17,2027-06-17,2025-08-09,18,Zimbabwe,Air,"Cipla, Goa, India",60000,7268.0,13243.91
BATCH-01335,ARV-008,2026-01-29,2028-01-29,2026-03-15,19,Mozambique,Truck,Mylan (formerly Matrix) Nashik,3386,15942.0,4768.06
BATCH-01336,HRDT-002,2025-11-20,2027-11-20,2026-01-14,21,South Sudan,Air,"Trinity Biotech, Plc",125,41.0,1441.21
BATCH-01337,ARV-014,2025-08-31,2027-08-31,2025-11-12,15,Tanzania,Air,Bristol-Myers Squibb Anagni IT,4132,1598.0,12689.71
BATCH-01338,ARV-010,2025-10-11,2027-10-11,2025-12-14,10,Uganda,Air,"Cipla, Kurkumbh, India",11994,1199.0,7918.0
BATCH-01339,ARV-004,2026-03-17,2028-03-16,2026-04-27,25,Tanzania,Truck,"Cipla, Goa, India",19389,1293.0,4916.0
BATCH-01340,ARV-002,2025-08-26,2027-08-26,2025-11-08,16,Mozambique,Truck,"Aurobindo Unit VII, IN",2870,277.0,4313.33
BATCH-01341,HRDT-002,2025-06-23,2027-06-23,2025-08-05,14,Namibia,Air,"Trinity Biotech, Plc",500,170.0,1691.15
BATCH-01342,ARV-001,2025-03-14,2027-03-14,2025-05-03,7,Haiti,Air,Mylan (formerly Matrix) Nashik,8192,9516.0,101348.75
BATCH-01343,ARV-003,2025-06-03,2027-06-03,2025-07-27,7,Uganda,Air,"Aurobindo Unit III, India",5218,617.0,5194.22
BATCH-01344,ARV-001,2025-11-03,2027-11-03,2025-12-18,14,Haiti,Air,"Aurobindo Unit III, India",19656,1679.0,18028.41
BATCH-01345,ARV-012,2026-01-19,2028-01-19,2026-03-01,11,Tanzania,Truck,"Cipla, Goa, India",9312,1221.0,4847.8
BATCH-01346,ARV-010,2026-01-11,2028-01-11,2026-03-12,30,Zambia,Truck,Ranbaxy per Shasun Pharma Ltd,27900,17018.0,19564.23
BATCH-01347,ARV-008,2025-06-29,2027-06-29,2025-10-14,55,South Africa,Ocean,GSK Mississauga (Canada),20000,7656.0,9650.6
BATCH-01348,ARV-007,2025-06-10,2027-06-10,2025-07-22,16,Côte d'Ivoire,Air,"Aurobindo Unit III, India",915,51.0,1702.92
BATCH-01349,ARV-030,2025-01-24,2027-01-24,2025-03-02,17,Nigeria,Air,"Aspen-OSD, Port Elizabeth, SA",9980,2846.0,13873.0
BATCH-01350,ARV-001,2026-01-18,2028-01-18,2026-03-04,21,Côte d'Ivoire,Truck,"Strides, Bangalore, India.",72300,4392.0,18607.76
BATCH-01351,ARV-002,2025-11-16,2027-11-16,2025-12-07,6,Rwanda,Air,"Aurobindo Unit III, India",57961,5525.0,43237.33
BATCH-01352,ARV-002,2026-02-14,2028-02-14,2026-03-23,11,Burundi,Air,Hetero Unit III Hyderabad IN,525,35.0,638.65
BATCH-01353,ARV-001,2025-12-08,2027-12-08,2026-01-01,13,Uganda,Air,"Strides, Bangalore, India.",24966,5391.0,28382.05
BATCH-01354,ARV-003,2025-07-23,2027-07-23,2025-08-13,12,Nigeria,Air Charter,"Aurobindo Unit III, India",1700,224.0,6147.18
BATCH-01355,HRDT-001,2025-09-05,2027-09-05,2025-10-27,8,Zambia,Air,"Alere Medical Co., Ltd.",2618,1246.0,22614.24
BATCH-01356,ARV-012,2025-03-24,2027-03-24,2025-04-15,13,Mozambique,Air,"Cipla, Goa, India",90955,16579.0,8654.7
BATCH-01357,ARV-001,2025-05-01,2027-05-01,2025-06-16,10,Côte d'Ivoire,Air,"Aurobindo Unit III, India",5010,434.0,1854.88
BATCH-01358,HRDT-015,2026-03-22,2028-03-21,2026-05-15,7,Burundi,Air,Chembio Diagnostics Sys. Inc.,594,63.0,877.52
BATCH-01359,HRDT-002,2026-03-17,2028-03-16,2026-05-06,6,South Sudan,Air,"Trinity Biotech, Plc",35,191.0,2796.58
BATCH-01360,ARV-015,2025-06-25,2027-06-25,2025-08-04,11,Uganda,Air,Mylan (formerly Matrix) Nashik,6000,493.0,7879.03
BATCH-01361,ARV-017,2025-10-14,2027-10-14,2025-11-06,8,Côte d'Ivoire,Truck,Mylan (formerly Matrix) Nashik,8922,973.0,4466.99
BATCH-01362,ARV-009,2025-08-08,2027-08-08,2025-10-09,6,Uganda,Air,Mylan (formerly Matrix) Nashik,2447,138.0,1812.94
BATCH-01363,ARV-012,2025-04-14,2027-04-14,2025-06-13,10,Vietnam,Air,"Cipla, Goa, India",35616,3479.0,10048.1
BATCH-01364,ARV-002,2025-08-22,2027-08-22,2025-10-07,8,Vietnam,Air,Mylan (formerly Matrix) Nashik,25000,3098.0,12745.06
BATCH-01365,ARV-012,2025-03-31,2027-03-31,2025-04-23,14,Tanzania,Air,"Cipla, Goa, India",40000,4289.0,24594.29
BATCH-01366,ARV-001,2025-03-30,2027-03-30,2025-04-10,5,Uganda,Air,"Aurobindo Unit III, India",860,76.0,675.0
BATCH-01367,ARV-007,2025-04-07,2027-04-07,2025-05-09,10,Côte d'Ivoire,Air,"Aurobindo Unit III, India",1200,448.0,2605.77
BATCH-01368,ARV-009,2025-08-19,2027-08-19,2025-10-12,41,South Africa,Ocean,"Aurobindo Unit III, India",86843,8106.0,10748.78
BATCH-01369,MRDT-001,2025-02-08,2027-02-08,2025-04-22,21,Guyana,Air,Not Applicable,98,34.0,180.0
BATCH-01370,ARV-004,2026-02-18,2028-02-18,2026-03-28,22,Tanzania,Truck,Mylan (formerly Matrix) Nashik,15639,590.0,5399.25
BATCH-01371,ARV-001,2025-08-16,2027-08-16,2025-10-31,56,South Africa,Ocean,"Aurobindo Unit III, India",128620,10643.0,7292.26
BATCH-01372,ARV-007,2025-07-29,2027-07-29,2025-10-10,15,Mozambique,Truck,"Aurobindo Unit III, India",6250,2409.0,3525.03
BATCH-01373,ARV-007,2025-06-22,2027-06-22,2025-09-21,41,South Africa,Ocean,"Aurobindo Unit III, India",17470,7765.0,4835.17
BATCH-01374,ARV-018,2025-12-03,2027-12-03,2026-01-06,17,Zimbabwe,Truck,Mylan (formerly Matrix) Nashik,810,52.0,1600.0
BATCH-01375,ARV-008,2025-10-07,2027-10-07,2025-11-22,20,Rwanda,Air,"Cipla, Goa, India",1004,1.0,3253.88
BATCH-01376,HRDT-002,2025-03-02,2027-03-02,2025-05-04,30,Kenya,Truck,"Trinity Biotech, Plc",1250,393.0,157.5
BATCH-01377,HRDT-001,2025-08-10,2027-08-10,2025-10-11,21,Guyana,Air,Inverness Japan,915,439.0,11941.94
BATCH-01378,ARV-015,2025-03-20,2027-03-20,2025-06-01,17,Nigeria,Air,"Aspen-OSD, Port Elizabeth, SA",2067,235.0,2922.53
BATCH-01379,ARV-003,2025-03-14,2027-03-14,2025-05-18,13,Uganda,Air,"Aurobindo Unit III, India",20000,2283.0,13586.1
BATCH-01380,ARV-014,2025-08-29,2027-08-29,2025-11-14,19,Côte d'Ivoire,Truck,"Aurobindo Unit III, India",1825,119.0,3159.12
BATCH-01381,ARV-016,2025-11-05,2027-11-05,2025-12-03,21,Rwanda,Air,"Strides, Bangalore, India.",7300,375.0,2719.63
BATCH-01382,ARV-003,2025-02-16,2027-02-16,2025-03-14,9,Uganda,Air,"Aurobindo Unit III, India",1650,197.0,1637.0
BATCH-01383,ARV-016,2025-06-08,2027-06-08,2025-07-23,10,Uganda,Air,"Cipla, Goa, India",140,17.0,1073.46
BATCH-01384,HRDT-013,2025-07-30,2027-07-30,2025-08-26,20,Côte d'Ivoire,Air,"Standard Diagnostics, Korea",1206,429.0,4540.55
BATCH-01385,HRDT-003,2025-08-13,2027-08-13,2025-09-17,11,Haiti,Air,Inverness Japan,2000,453.0,7030.94
BATCH-01386,ARV-006,2026-01-30,2028-01-30,2026-02-24,12,Rwanda,Truck,"Aurobindo Unit III, India",5233,1855.0,6638.3
BATCH-01387,ARV-021,2025-05-21,2027-05-21,2025-07-30,14,Nigeria,Air,Roche Basel,11,6.0,2502.05
BATCH-01388,ARV-012,2025-03-10,2027-03-10,2025-03-28,10,Zimbabwe,Air,"Cipla, Goa, India",2508,4303.0,12894.85
BATCH-01389,ARV-007,2025-05-12,2027-05-12,2025-06-22,28,Zambia,Truck,Hetero Unit III Hyderabad IN,12294,629.0,8281.69
BATCH-01390,ARV-008,2025-02-15,2027-02-15,2025-03-22,20,Rwanda,Air,Mylan (formerly Matrix) Nashik,1099,113.0,1511.25
BATCH-01391,ARV-004,2025-11-17,2027-11-17,2025-12-10,10,Vietnam,Air,Hetero Unit III Hyderabad IN,7760,675.0,1587.92
BATCH-01392,HRDT-001,2025-10-31,2027-10-31,2025-12-20,14,Nigeria,Air,"Alere Medical Co., Ltd.",2744,1303.0,29251.24
BATCH-01393,ARV-006,2025-04-12,2027-04-12,2025-05-28,21,Rwanda,Air,"Aurobindo Unit III, India",6385,327.0,1762.5
BATCH-01394,HRDT-003,2025-05-05,2027-05-05,2025-07-16,17,Côte d'Ivoire,Air,Inverness Japan,3500,794.0,12619.38
BATCH-01395,ARV-002,2026-02-07,2028-02-07,2026-03-06,8,Côte d'Ivoire,Air,"Cipla, Patalganga, India",3900,321.0,3740.01
BATCH-01396,ARV-009,2025-08-29,2027-08-29,2025-10-23,21,Côte d'Ivoire,Truck,Mylan (formerly Matrix) Nashik,3520,197.0,3296.34
BATCH-01397,ARV-001,2025-09-18,2027-09-18,2025-11-13,15,Rwanda,Air,"Strides, Bangalore, India.",26962,1638.0,18446.92
BATCH-01398,ARV-011,2026-03-21,2028-03-20,2026-05-15,16,Vietnam,Air,Hetero Unit III Hyderabad IN,17760,2523.0,4784.19
BATCH-01399,ARV-012,2025-06-09,2027-06-09,2025-08-01,5,Zimbabwe,Air,"Cipla, Goa, India",47390,7112.0,3833.17
BATCH-01400,ARV-012,2025-06-19,2027-06-19,2025-07-19,14,Zimbabwe,Truck,"Cipla, Goa, India",36100,3955.0,13208.56
BATCH-01401,HRDT-004,2025-03-15,2027-03-15,2025-05-05,19,Nigeria,Air,Chembio Diagnostics Sys. Inc.,8485,2441.0,22229.32
BATCH-01402,ARV-003,2025-09-18,2027-09-18,2025-11-18,12,Mozambique,Truck,Mylan (formerly Matrix) Nashik,117749,28088.0,19652.22
BATCH-01403,ARV-006,2026-02-12,2028-02-12,2026-04-15,10,Ghana,Air,"Aurobindo Unit III, India",1905,786.0,4304.34
BATCH-01404,ARV-011,2026-03-21,2028-03-20,2026-05-04,6,Nigeria,Air Charter,Hetero Unit III Hyderabad IN,290000,37449.0,69097.98
BATCH-01405,HRDT-006,2025-03-30,2027-03-30,2025-05-17,8,Ethiopia,Air,"KHB Test Kit Facility, Shanghai China",3510,2535.0,20083.74
BATCH-01406,ARV-009,2025-12-23,2027-12-23,2026-02-20,7,Vietnam,Air,Hetero Unit III Hyderabad IN,12693,975.0,2048.91
BATCH-01407,HRDT-002,2025-04-02,2027-04-02,2025-05-21,10,Ethiopia,Air,"Trinity Biotech, Plc",2500,844.0,8101.57
BATCH-01408,ARV-015,2025-03-13,2027-03-13,2025-05-28,19,Uganda,Air,"Aspen-OSD, Port Elizabeth, SA",3014,291.0,1755.0
BATCH-01409,ARV-005,2025-06-18,2027-06-18,2025-07-05,5,Vietnam,Air,ABBVIE Ludwigshafen Germany,1720,424.0,10296.99
BATCH-01410,HRDT-014,2026-01-31,2028-01-31,2026-03-05,9,Mali,Air,Chembio Diagnostics Sys. Inc.,154,87.0,2445.68
BATCH-01411,ARV-009,2025-07-22,2027-07-22,2025-08-08,6,South Africa,Air,"Cipla, Goa, India",1110,76.0,916.22
BATCH-01412,ARV-004,2025-11-27,2027-11-27,2025-12-20,14,Vietnam,Air,Hetero Unit III Hyderabad IN,14842,1364.0,2348.57
BATCH-01413,HRDT-001,2026-02-09,2028-02-09,2026-03-20,9,Nigeria,Air,"Alere Medical Co., Ltd.",10364,4212.0,62466.03
BATCH-01414,ARV-015,2025-04-11,2027-04-11,2025-05-16,18,Nigeria,Air,"Aspen-OSD, Port Elizabeth, SA",139,192.0,13538.35
BATCH-01415,ARV-014,2026-01-04,2028-01-04,2026-02-14,14,"Congo, DRC",Air,"Aurobindo Unit III, India",171,81.0,2782.94
BATCH-01416,HRDT-003,2025-01-09,2027-01-09,2025-02-25,18,Guyana,Air,Inverness Japan,300,69.0,1398.6
BATCH-01417,HRDT-003,2025-02-07,2027-02-07,2025-04-02,15,Côte d'Ivoire,Air,Inverness Japan,70,16.0,515.48
BATCH-01418,ARV-001,2025-10-11,2027-10-11,2025-12-19,12,Uganda,Air,"Aurobindo Unit III, India",4938,430.0,2154.0
BATCH-01419,HRDT-001,2026-02-14,2028-02-14,2026-04-25,19,Rwanda,Air,"Alere Medical Co., Ltd.",1144,468.0,8806.76
BATCH-01420,ARV-005,2025-12-11,2027-12-11,2026-01-12,7,Nigeria,Air Charter,Mylan (formerly Matrix) Nashik,7677,16376.0,14547.55
BATCH-01421,ARV-003,2025-01-26,2027-01-26,2025-03-10,21,Nigeria,Air,"Aurobindo Unit III, India",7436,962.0,5180.0
BATCH-01422,ARV-015,2025-09-01,2027-09-01,2025-11-08,21,Zambia,Air,"Aurobindo Unit III, India",100000,9389.0,51294.87
BATCH-01423,ARV-017,2025-12-09,2027-12-09,2026-01-10,21,Zambia,Truck,Mylan (formerly Matrix) Nashik,225035,25504.0,33770.41
BATCH-01424,ARV-001,2025-06-11,2027-06-11,2025-07-31,16,Rwanda,Air,"Emcure Plot No.P-2, I.T-B.T. Park, Phase II, MIDC, Hinjwadi, Pune, India",59609,4227.0,33008.05
BATCH-01425,HRDT-001,2025-12-30,2027-12-30,2026-02-05,9,Malawi,Air,"Alere Medical Co., Ltd.",154,60.0,1619.3
BATCH-01426,ARV-012,2025-01-16,2027-01-16,2025-02-18,18,Tanzania,Air,"Cipla, Goa, India",3386,31.0,1589.0
BATCH-01427,ARV-012,2025-04-20,2027-04-20,2025-06-20,23,Zambia,Truck,"Strides, Bangalore, India.",35000,2604.0,2448.71
BATCH-01428,ARV-006,2025-07-06,2027-07-06,2025-08-17,20,Ethiopia,Air,"Aurobindo Unit III, India",1800,74.0,530.36
BATCH-01429,ARV-019,2025-08-25,2027-08-25,2025-09-18,9,Côte d'Ivoire,Air,ABBVIE Ludwigshafen Germany,2706,346.0,9539.6
BATCH-01430,ARV-011,2025-12-11,2027-12-11,2026-02-14,25,Mozambique,Truck,Hetero Unit III Hyderabad IN,112303,15105.0,5846.08
BATCH-01431,ARV-004,2026-01-15,2028-01-15,2026-02-10,12,Burundi,Air,"Cipla, Goa, India",6141,741.0,3810.39
BATCH-01432,ARV-001,2025-02-25,2027-02-25,2025-04-19,11,Zambia,Truck,Mylan (formerly Matrix) Nashik,50000,3882.0,5468.93
BATCH-01433,ARV-005,2025-04-09,2027-04-09,2025-04-29,7,Haiti,Air,ABBVIE Ludwigshafen Germany,20,19.0,658.68
BATCH-01434,ARV-006,2025-09-30,2027-09-30,2025-11-05,8,Nigeria,Air Charter,Hetero Unit III Hyderabad IN,19501,2046.0,25231.96
BATCH-01435,HRDT-011,2025-09-01,2027-09-01,2025-10-30,10,Sudan,Air,"Alere Medical Co., Ltd.",2,2.0,885.49
BATCH-01436,HRDT-002,2026-03-06,2028-03-05,2026-03-29,6,Mozambique,Air,"Trinity Biotech, Plc",8261,298.0,16397.94
BATCH-01437,HRDT-002,2026-01-29,2028-01-29,2026-03-29,12,"Congo, DRC",Air,"Trinity Biotech, Plc",34,112.0,3196.31
BATCH-01438,ARV-017,2025-07-22,2027-07-22,2025-09-26,22,Tanzania,Truck,Mylan (formerly Matrix) Nashik,28200,3076.0,3859.0
BATCH-01439,ARV-015,2025-02-14,2027-02-14,2025-04-19,10,Nigeria,Air,"Aspen-OSD, Port Elizabeth, SA",15000,1309.0,7463.74
BATCH-01440,ARV-005,2026-01-15,2028-01-15,2026-02-19,21,Tanzania,Air,ABBVIE Ludwigshafen Germany,1764,209.0,2177.56
BATCH-01441,ARV-018,2025-12-22,2027-12-22,2026-02-22,18,Zimbabwe,Air,Mylan (formerly Matrix) Nashik,9810,962.0,6773.13
BATCH-01442,ARV-001,2025-09-11,2027-09-11,2025-11-19,13,Vietnam,Air,"Aurobindo Unit III, India",435,25.0,1003.65
BATCH-01443,HRDT-001,2025-12-06,2027-12-06,2026-02-10,20,Côte d'Ivoire,Air,"Alere Medical Co., Ltd.",1800,730.0,10351.26
BATCH-01444,HRDT-006,2025-10-23,2027-10-23,2025-11-19,12,Ethiopia,Air,"KHB Test Kit Facility, Shanghai China",175,128.0,1584.09
BATCH-01445,ARV-019,2025-07-26,2027-07-26,2025-09-21,7,Côte d'Ivoire,Air,ABBVIE Ludwigshafen Germany,3450,440.0,4588.02
BATCH-01446,ARV-003,2025-09-14,2027-09-14,2025-10-01,7,Zimbabwe,Truck,Mylan (formerly Matrix) Nashik,35000,2032.0,4428.06
BATCH-01447,ARV-014,2025-05-25,2027-05-25,2025-07-21,20,Vietnam,Air,"Aurobindo Unit III, India",252,17.0,436.62
BATCH-01448,ARV-018,2025-11-01,2027-11-01,2025-12-24,21,Côte d'Ivoire,Air,"Aurobindo Unit III, India",7228,338.0,3845.67
BATCH-01449,HRDT-016,2025-12-07,2027-12-07,2026-01-27,17,Kenya,Air,Premier Med. Corp Ltd. India,6667,2020.0,10682.41
BATCH-01450,ARV-011,2025-12-08,2027-12-08,2026-01-14,4,Nigeria,Air Charter,Hetero Unit III Hyderabad IN,120000,17470.0,20666.07
BATCH-01451,HRDT-001,2025-06-16,2027-06-16,2025-07-01,9,Nigeria,Air,Inverness Japan,5100,2440.0,43692.46
BATCH-01452,ARV-016,2025-07-25,2027-07-25,2025-08-31,5,Mozambique,Air,Mylan (formerly Matrix) Nashik,8556,643.0,4156.94
BATCH-01453,ARV-010,2025-09-07,2027-09-07,2025-11-05,3,Nigeria,Air Charter,Mylan (formerly Matrix) Nashik,22426,1942.0,25231.96
BATCH-01454,ARV-002,2025-08-29,2027-08-29,2025-10-02,5,Nigeria,Air Charter,"Aurobindo Unit III, India",42371,5262.0,13398.0
BATCH-01455,ARV-003,2026-03-26,2028-03-25,2026-04-29,14,Haiti,Air,Mylan (formerly Matrix) Nashik,24992,3458.0,19839.26
BATCH-01456,HRDT-002,2025-09-12,2027-09-12,2025-11-16,6,Ethiopia,Air,"Trinity Biotech, Plc",24,8.0,315.44
BATCH-01457,ARV-011,2025-12-23,2027-12-23,2026-01-23,21,Vietnam,Air,Mylan (formerly Matrix) Nashik,2865,332.0,6973.87
BATCH-01458,ARV-002,2025-07-30,2027-07-30,2025-10-10,41,South Africa,Ocean,"Strides, Bangalore, India.",150000,9306.0,10511.33
BATCH-01459,ARV-008,2025-09-28,2027-09-28,2025-11-09,9,Haiti,Air,"Aurobindo Unit III, India",1470,9635.0,95269.39
BATCH-01460,HRDT-001,2025-07-19,2027-07-19,2025-09-01,13,Zambia,Air,Inverness Japan,2814,1363.0,22746.62
BATCH-01461,HRDT-006,2026-02-20,2028-02-20,2026-05-04,18,Ethiopia,Air,"KHB Test Kit Facility, Shanghai China",4000,2764.0,40716.16
BATCH-01462,ARV-001,2025-09-24,2027-09-24,2025-11-01,10,Haiti,Air,"Strides, Bangalore, India.",33600,2047.0,20746.03
BATCH-01463,ARV-005,2025-05-24,2027-05-24,2025-07-26,5,Rwanda,Air,"Aurobindo Unit III, India",2240,554.0,7531.78
BATCH-01464,ARV-004,2025-05-01,2027-05-01,2025-05-14,5,Côte d'Ivoire,Air,"Aurobindo Unit III, India",27224,2506.0,23382.04
BATCH-01465,ARV-019,2025-09-24,2027-09-24,2025-11-27,19,Côte d'Ivoire,Air,ABBVIE Ludwigshafen Germany,760,99.0,1462.71
BATCH-01466,ARV-003,2026-02-26,2028-02-26,2026-04-10,6,Namibia,Air,"Hetero, Jadcherla, unit 5, IN",33696,4262.0,27262.44
BATCH-01467,HRDT-001,2025-12-04,2027-12-04,2026-01-06,15,Nigeria,Air,"Alere Medical Co., Ltd.",2874,1252.0,26380.35
BATCH-01468,ARV-011,2026-02-12,2028-02-12,2026-03-17,16,Tanzania,Truck,Mylan (formerly Matrix) Nashik,116931,13280.0,7083.18
BATCH-01469,ARV-010,2025-09-08,2027-09-08,2025-11-09,18,"Congo, DRC",Air,Mylan (formerly Matrix) Nashik,103,1072.0,5636.3
BATCH-01470,ARV-009,2025-02-28,2027-02-28,2025-04-15,6,Nigeria,Air,"Aspen-OSD, Port Elizabeth, SA",48,4.0,213.75
BATCH-01471,HRDT-008,2025-04-15,2027-04-15,2025-06-12,20,Botswana,Air,"Pacific Biotech, Thailand",5,12.0,684.42
BATCH-01472,ARV-009,2025-07-09,2027-07-09,2025-09-04,50,South Africa,Ocean,"Aurobindo Unit III, India",80381,7503.0,6147.08
BATCH-01473,ARV-005,2025-03-10,2027-03-10,2025-04-28,12,Nigeria,Air,ABBVIE Ludwigshafen Germany,94,27.0,1058.0
BATCH-01474,HRDT-001,2025-08-15,2027-08-15,2025-10-20,8,Kenya,Air,"Alere Medical Co., Ltd.",7238,1246.0,13336.64
BATCH-01475,ARV-020,2026-03-11,2028-03-10,2026-04-06,21,Uganda,Air,Mylan (formerly Matrix) Nashik,3115,420.0,2335.73
BATCH-01476,ARV-022,2025-08-10,2027-08-10,2025-09-19,10,Uganda,Air,"MSD, Haarlem, NL",55,6.0,99.0
BATCH-01477,ARV-004,2025-08-05,2027-08-05,2025-09-24,18,Zambia,Truck,"Aurobindo Unit III, India",120000,11057.0,12049.4
BATCH-01478,ARV-002,2025-04-24,2027-04-24,2025-06-28,11,Ethiopia,Air,"Aurobindo Unit III, India",12873,1258.0,6027.68
BATCH-01479,ARV-008,2025-04-21,2027-04-21,2025-05-23,12,Tanzania,Truck,"Aurobindo Unit III, India",4439,1592.0,6708.25
BATCH-01480,ARV-004,2026-02-14,2028-02-14,2026-04-02,16,Zambia,Truck,"Aurobindo Unit III, India",79914,7194.0,9410.57
BATCH-01481,ARV-002,2025-12-20,2027-12-20,2026-02-09,7,Cameroon,Air,"Aurobindo Unit III, India",34595,3642.0,31434.31
BATCH-01482,ARV-014,2025-07-12,2027-07-12,2025-07-25,5,Rwanda,Air,"Aurobindo Unit III, India",558,1297.0,23760.45
BATCH-01483,ARV-008,2025-05-15,2027-05-15,2025-07-12,9,Côte d'Ivoire,Air,"Aurobindo Unit III, India",400,146.0,5254.09
